,,,,,,,,,,,,,,,
Customer account,Name,Creation date,Tax Invoice,Tax invoice date,Customer PO,Purchase order date,Delivery address,Item number,Product name,Quantity,Sales price,Net amount,GST,Gross amount,Serial number
CUS18253,G JAMES AUSTRALIA PTY LTD,31/03/2023,INESA311543,20/04/2023,1597607,31/03/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,789.57","1,789.57",178.96,"1,968.53",5CG3107QH8
CUS18253,G JAMES AUSTRALIA PTY LTD,31/03/2023,INESA310706,4/04/2023,1597387,31/03/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",L41856-001,HPI AC ADAPTER 120W ADPTR PFC SMART RC 4.5mm Slim,3.00,101.00,303.00,30.30,333.30,
CUS18253,G JAMES AUSTRALIA PTY LTD,31/03/2023,INESA310706,4/04/2023,1597387,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,31/03/2023,INESA310687,3/04/2023,1597039,31/03/2023,586 Maroochydore RoadKUNDA PARK QLD 4556AUS,KU3GBH3AD,Klik USB 3.0 to Gigabit Ethernet + 3 Port USB 3.0 Hub,1.00,28.00,28.00,2.80,30.80,
CUS18253,G JAMES AUSTRALIA PTY LTD,31/03/2023,INESA310687,3/04/2023,1597039,,586 Maroochydore RoadKUNDA PARK QLD 4556AUS,FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,31/03/2023,INESA311191,15/04/2023,1597039,31/03/2023,586 Maroochydore RoadKUNDA PARK QLD 4556AUS,189T0AA,E-SERIES E24U G4 23.8 INCH FHD IPS MICRO EDGE LED BACKLIT 19,2.00,337.00,674.00,67.40,741.40,"CN42253HPD, CN42253HJS"
CUS18253,G JAMES AUSTRALIA PTY LTD,31/03/2023,INESA310735,4/04/2023,1597057,31/03/2023,217 Rex Road CAMPBELLFIELD VIC 3061AUS,KU3GBH3AD,Klik USB 3.0 to Gigabit Ethernet + 3 Port USB 3.0 Hub,1.00,28.00,28.00,2.80,30.80,
CUS18253,G JAMES AUSTRALIA PTY LTD,31/03/2023,INESA310735,4/04/2023,1597057,,217 Rex Road CAMPBELLFIELD VIC 3061AUS,FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,31/03/2023,INESA311150,14/04/2023,1597057,31/03/2023,217 Rex Road CAMPBELLFIELD VIC 3061AUS,189T0AA,E-SERIES E24U G4 23.8 INCH FHD IPS MICRO EDGE LED BACKLIT 19Bid pricing used (44887919),2.00,337.00,674.00,67.40,741.40,"CN422130S6, CN422130R2"
CUS18253,G JAMES AUSTRALIA PTY LTD,31/03/2023,INESA310733,4/04/2023,1597172,31/03/2023,23 Kingston RdWOODRIDGE QLD 4114AUS,KU3GBH3AD,Klik USB 3.0 to Gigabit Ethernet + 3 Port USB 3.0 Hub,2.00,28.00,56.00,5.60,61.60,
CUS18253,G JAMES AUSTRALIA PTY LTD,31/03/2023,INESA310733,4/04/2023,1597172,,23 Kingston RdWOODRIDGE QLD 4114AUS,FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,31/03/2023,INESA311151,14/04/2023,1597172,31/03/2023,23 Kingston RdWOODRIDGE QLD 4114AUS,189T0AA,E-SERIES E24U G4 23.8 INCH FHD IPS MICRO EDGE LED BACKLIT 19Bid pricing used (44887919),6.00,337.00,"2,022.00",202.20,"2,224.20","CN422130QT, CN422130SD, CN422130S8, CN422130QM, CN422130RH, CN422130SP"
CUS18253,G JAMES AUSTRALIA PTY LTD,1/04/2023,INESA310732,4/04/2023,1597032,1/04/2023,26 Long StSMITHFIELD NSW 2164AUS,KU3GBH3AD,Klik USB 3.0 to Gigabit Ethernet + 3 Port USB 3.0 Hub,6.00,28.00,168.00,16.80,184.80,
CUS18253,G JAMES AUSTRALIA PTY LTD,1/04/2023,INESA310732,4/04/2023,1597032,,26 Long StSMITHFIELD NSW 2164AUS,FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,1/04/2023,INESA311152,14/04/2023,1597032,1/04/2023,26 Long StSMITHFIELD NSW 2164AUS,189T0AA,E-SERIES E24U G4 23.8 INCH FHD IPS MICRO EDGE LED BACKLIT 19Bid pricing used (44887919),12.00,337.00,"4,044.00",404.40,"4,448.40","CN422131GH, CN422131GK, CN422131H1, CN422131H7, CN4221312Q, CN422131GR, CN422131H2, CN422131GB, CN42213167, CN422131GM, CN422131HJ, CN422131H8"
CUS18253,G JAMES AUSTRALIA PTY LTD,4/04/2023,INESA310734,4/04/2023,1597153,4/04/2023,65 Pendlebury RoadCARDIFF SOUTH NSW 2285AUS,KU3GBH3AD,Klik USB 3.0 to Gigabit Ethernet + 3 Port USB 3.0 Hub,6.00,28.00,168.00,16.80,184.80,
CUS18253,G JAMES AUSTRALIA PTY LTD,4/04/2023,INESA310734,4/04/2023,1597153,,65 Pendlebury RoadCARDIFF SOUTH NSW 2285AUS,FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,4/04/2023,INESA311153,14/04/2023,1597153,4/04/2023,65 Pendlebury RoadCARDIFF SOUTH NSW 2285AUS,189T0AA,E-SERIES E24U G4 23.8 INCH FHD IPS MICRO EDGE LED BACKLIT 19Bid pricing used (44887919),12.00,337.00,"4,044.00",404.40,"4,448.40","CN4221317W, CN4221315X, CN422130MY, CN42213160, CN4221315F, CN422130S2, CN4221316F, CN4221314T, CN422130QR, CN42213163, CN422130Q9, CN4221312G"
CUS18253,G JAMES AUSTRALIA PTY LTD,4/04/2023,INESA311058,13/04/2023,1599495,4/04/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6Z3F4PA,Zbook Fury 16 G9 i7-12850HX VPRO 32GB DDR5-4800 512GB PCIe-S,1.00,"4,262.82","4,262.82",426.28,"4,689.10",5CG2364QJD
CUS18253,G JAMES AUSTRALIA PTY LTD,4/04/2023,INESA311058,13/04/2023,1599495,4/04/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",1C4Z6AA,Z DISPLAY Z24U G3 24 INCH WUXGA IPS LED BACKLIT 1920X1200 60,2.00,400.00,800.00,80.00,880.00,"CN42312WYJ, CN42312X76"
CUS18253,G JAMES AUSTRALIA PTY LTD,4/04/2023,INESA311058,13/04/2023,1599495,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,4/04/2023,INESA312562,5/05/2023,1598654,11/04/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",21Y56AA,P-SERIES P34HC G4 34 INCH WQHD 3440X1440 100Hz 21:9 300NITS,1.00,616.65,616.65,61.67,678.32,CNC3131WC3
CUS18253,G JAMES AUSTRALIA PTY LTD,4/04/2023,INESA312562,5/05/2023,1598654,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,4/04/2023,INESA311542,20/04/2023,1599482,4/04/2023,Rear Warehouse 1084 Kingsford Smith DriveEAGLE FARM QLD 4009AUS,6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,789.57","1,789.57",178.96,"1,968.53",5CG3107Q7G
CUS18253,G JAMES AUSTRALIA PTY LTD,4/04/2023,INESA311542,20/04/2023,1599482,,Rear Warehouse 1084 Kingsford Smith DriveEAGLE FARM QLD 4009AUS,FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,4/04/2023,INESA310802,5/04/2023,1598675,4/04/2023,40-42 Sodium StNARANGBA QLD 4504AUS,KU3GBH3AD,Klik USB 3.0 to Gigabit Ethernet + 3 Port USB 3.0 Hub,1.00,28.00,28.00,2.80,30.80,
CUS18253,G JAMES AUSTRALIA PTY LTD,4/04/2023,INESA310802,5/04/2023,1598675,,40-42 Sodium StNARANGBA QLD 4504AUS,FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,4/04/2023,INESA311147,14/04/2023,1598675,4/04/2023,40-42 Sodium StNARANGBA QLD 4504AUS,189T0AA,E-SERIES E24U G4 23.8 INCH FHD IPS MICRO EDGE LED BACKLIT 19,2.00,337.00,674.00,67.40,741.40,"CN42253HP4, CN42253HND"
CUS18253,G JAMES AUSTRALIA PTY LTD,4/04/2023,INESA311540,20/04/2023,1598675,4/04/2023,40-42 Sodium StNARANGBA QLD 4504AUS,6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,789.57","1,789.57",178.96,"1,968.53",5CG3107Q81
CUS18253,G JAMES AUSTRALIA PTY LTD,12/04/2023,INESA311023,12/04/2023,1600218,12/04/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6Z3F4PA,Zbook Fury 16 G9 i7-12850HX VPRO 32GB DDR5-4800 512GB PCIe-S,1.00,"4,262.82","4,262.82",426.28,"4,689.10",5CG3122XXP
CUS18253,G JAMES AUSTRALIA PTY LTD,12/04/2023,INESA311023,12/04/2023,1600218,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,12/04/2023,INESA311146,14/04/2023,1600218,12/04/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",1C4Z6AA,Z DISPLAY Z24U G3 24 INCH WUXGA IPS LED BACKLIT 1920X1200 60,1.00,400.61,400.61,40.06,440.67,CN42312X0D
CUS18253,G JAMES AUSTRALIA PTY LTD,12/04/2023,INESA311164,14/04/2023,1601121,12/04/2023,Rear Warehouse 1084 Kingsford Smith Drive EAGLE FARM QLD 4009AUS,A7000-10000S,A7000 NIGHTHAWK AC1900 WIFI USB ADAPTER - USB 3.0 DUAL BAND,4.00,156.72,626.88,62.69,689.57,"4YX1275PA39BF, 4YX1275GA39B8, 4YX1275MA39AF, 4YX1275AA39B2"
CUS18253,G JAMES AUSTRALIA PTY LTD,12/04/2023,INESA311164,14/04/2023,1601121,,Rear Warehouse 1084 Kingsford Smith Drive EAGLE FARM QLD 4009AUS,FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,12/04/2023,INESA311908,27/04/2023,1600660,27/04/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",14101-46,"JABRA LEATHER CUSHION, EVOLVE 20-65 (10PCS PACK)",1.00,64.00,64.00,6.40,70.40,
CUS18253,G JAMES AUSTRALIA PTY LTD,12/04/2023,INESA311908,27/04/2023,1600660,27/04/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,14/04/2023,INESA311332,19/04/2023,1602202,18/04/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6599-623-109,JABRA EVOLVE 65E MS LINK 370,1.00,250.70,250.70,25.07,275.77,00073691827
CUS18253,G JAMES AUSTRALIA PTY LTD,14/04/2023,INESA311332,19/04/2023,1602202,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,14/04/2023,INESA311252,17/04/2023,1602195,14/04/2023,"28 Redden St, PORTSMITH QLD 4870AUS",USB3GE-ADPDF,VROVA USB 3.0 to Gigabit Ethernet Adapter - Black (Driverles,1.00,25.00,25.00,2.50,27.50,
CUS18253,G JAMES AUSTRALIA PTY LTD,14/04/2023,INESA311252,17/04/2023,1602195,,"28 Redden St, PORTSMITH QLD 4870AUS",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,14/04/2023,INESA311544,20/04/2023,1602195,14/04/2023,"28 Redden St, PORTSMITH QLD 4870AUS",6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,789.57","1,789.57",178.96,"1,968.53",5CG3107QHR
CUS18253,G JAMES AUSTRALIA PTY LTD,14/04/2023,INESA311843,26/04/2023,1602195,14/04/2023,"28 Redden St, PORTSMITH QLD 4870AUS",189T0AA,E-SERIES E24U G4 23.8 INCH FHD IPS MICRO EDGE LED BACKLIT 19,1.00,337.00,337.00,33.70,370.70,CN42440PDR
CUS18253,G JAMES AUSTRALIA PTY LTD,14/04/2023,INESA311244,17/04/2023,1602159,14/04/2023,"10 Grey Gum Rd, TAREE NSW 2430AUS",USB3GE-ADPDF,VROVA USB 3.0 to Gigabit Ethernet Adapter - Black (Driverles,1.00,25.00,25.00,2.50,27.50,
CUS18253,G JAMES AUSTRALIA PTY LTD,14/04/2023,INESA311244,17/04/2023,1602159,,"10 Grey Gum Rd, TAREE NSW 2430AUS",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,14/04/2023,INESA311253,17/04/2023,1602159,14/04/2023,"10 Grey Gum Rd, TAREE NSW 2430AUS",6599-833-399,JABRA WIRELESS EVOLVE 65 SE MS STEREO BLUETOOTH HEADSET W/CH,1.00,250.70,250.70,25.07,275.77,456784567898765
CUS18253,G JAMES AUSTRALIA PTY LTD,14/04/2023,INESA311545,20/04/2023,1602159,14/04/2023,"10 Grey Gum Rd, TAREE NSW 2430AUS",6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,789.57","1,789.57",178.96,"1,968.53",5CG3107QHH
CUS18253,G JAMES AUSTRALIA PTY LTD,14/04/2023,INESA311844,26/04/2023,1602159,14/04/2023,"10 Grey Gum Rd, TAREE NSW 2430AUS",189T0AA,E-SERIES E24U G4 23.8 INCH FHD IPS MICRO EDGE LED BACKLIT 19,2.00,337.00,674.00,67.40,741.40,"CN42440PDV, CN42440PDH"
CUS18253,G JAMES AUSTRALIA PTY LTD,14/04/2023,INESA311243,17/04/2023,1602793,14/04/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",USB3GE-ADPDF,VROVA USB 3.0 to Gigabit Ethernet Adapter - Black (Driverles,1.00,25.00,25.00,2.50,27.50,
CUS18253,G JAMES AUSTRALIA PTY LTD,14/04/2023,INESA311243,17/04/2023,1602793,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,14/04/2023,INESA311546,20/04/2023,1602793,14/04/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,789.57","1,789.57",178.96,"1,968.53",5CG3107Q6T
CUS18253,G JAMES AUSTRALIA PTY LTD,14/04/2023,INESA311845,26/04/2023,1602793,14/04/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",189T0AA,E-SERIES E24U G4 23.8 INCH FHD IPS MICRO EDGE LED BACKLIT 19,2.00,337.00,674.00,67.40,741.40,"CN42440PCY, CN42440PCQ"
CUS18253,G JAMES AUSTRALIA PTY LTD,19/04/2023,INESA311515,20/04/2023,1604167,19/04/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6Z3F4PA,Zbook Fury 16 G9 i7-12850HX VPRO 32GB DDR5-4800 512GB PCIe-S,1.00,"4,262.82","4,262.82",426.28,"4,689.10",5CG3122XXN
CUS18253,G JAMES AUSTRALIA PTY LTD,19/04/2023,INESA311515,20/04/2023,1604167,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,26/04/2023,INESA312153,30/04/2023,1605871,26/04/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6Z3F4PA,Zbook Fury 16 G9 i7-12850HX VPRO 32GB DDR5-4800 512GB PCIe-S,1.00,"4,262.82","4,262.82",426.28,"4,689.10",5CG238P94K
CUS18253,G JAMES AUSTRALIA PTY LTD,26/04/2023,INESA312153,30/04/2023,1605871,26/04/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",4J0G4AA,Thunderbolt Dock 280W G4 Dock w/Combo Cable,1.00,338.17,338.17,33.82,371.99,5CG3143WK8
CUS18253,G JAMES AUSTRALIA PTY LTD,26/04/2023,INESA312153,30/04/2023,1605871,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,26/04/2023,INESA312071,28/04/2023,1605828,26/04/2023,Rear Warehouse 1084 Kingsford Smith Drive EAGLE FARM QLD 4009AUS,USB3GE-ADPDF,VROVA USB 3.0 to Gigabit Ethernet Adapter - Black (Driverles,10.00,25.00,250.00,25.00,275.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,26/04/2023,INESA312071,28/04/2023,1605828,26/04/2023,Rear Warehouse 1084 Kingsford Smith Drive EAGLE FARM QLD 4009AUS,EL2DP-01,ALOGIC Elements DisplayPort Cable with 4K Support - Male to,10.00,7.25,72.50,7.25,79.75,
CUS18253,G JAMES AUSTRALIA PTY LTD,26/04/2023,INESA312071,28/04/2023,1605828,,Rear Warehouse 1084 Kingsford Smith Drive EAGLE FARM QLD 4009AUS,FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,26/04/2023,INESA312156,30/04/2023,1605828,26/04/2023,Rear Warehouse 1084 Kingsford Smith Drive EAGLE FARM QLD 4009AUS,189T0AA,E-SERIES E24U G4 23.8 INCH FHD IPS MICRO EDGE LED BACKLIT 19,10.00,337.00,"3,370.00",337.00,"3,707.00","CN42440PD4, CN42440PDP, CN42440PF2, CN42440PDK, CN42440PDM, CN42440PD3, CN42440PDB, CN42440PD7, CN42440PCG, CN42440PDF"
CUS18253,G JAMES AUSTRALIA PTY LTD,26/04/2023,INESA312406,3/05/2023,1605867,26/04/2023,Rear Warehouse 1084 Kingsford Smith Drive EAGLE FARM QLD 4009AUS,49063,VERBATIM Store'n'Go Pinstripe USB Drive 16GB (Black),10.00,4.70,47.00,4.70,51.70,
CUS18253,G JAMES AUSTRALIA PTY LTD,26/04/2023,INESA312406,3/05/2023,1605867,26/04/2023,Rear Warehouse 1084 Kingsford Smith Drive EAGLE FARM QLD 4009AUS,66782,STORE N GO PINSTRIPE USB 2.0 DRIVE 128GB - BLACK MICROBAN,5.00,13.70,68.50,6.85,75.35,"45678976541, 456789087652, 5678908763, 568908765764, 4567890987654567890-"
CUS18253,G JAMES AUSTRALIA PTY LTD,26/04/2023,INESA312406,3/05/2023,1605867,,Rear Warehouse 1084 Kingsford Smith Drive EAGLE FARM QLD 4009AUS,FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,27/04/2023,INESA312072,28/04/2023,1605834,27/04/2023,Rear Warehouse 1084 Kingsford Smith Drive EAGLE FARM QLD 4009AUS,EL2DP-01,ALOGIC Elements DisplayPort Cable with 4K Support - Male to,50.00,7.25,362.50,36.25,398.75,
CUS18253,G JAMES AUSTRALIA PTY LTD,27/04/2023,INESA312072,28/04/2023,1605834,,Rear Warehouse 1084 Kingsford Smith Drive EAGLE FARM QLD 4009AUS,FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,27/04/2023,INESA312158,30/04/2023,1605885,27/04/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",189T0AA,E-SERIES E24U G4 23.8 INCH FHD IPS MICRO EDGE LED BACKLIT 19,2.00,337.00,674.00,67.40,741.40,"CN42440PDT, CN42440PDW"
CUS18253,G JAMES AUSTRALIA PTY LTD,27/04/2023,INESA312158,30/04/2023,1605885,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,27/04/2023,INESA311881,27/04/2023,1605847,18/04/2023,263 Edinburgh RoadEDINBURGH SA 5111AUS,6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,2.00,"1,789.57","3,579.14",357.91,"3,937.05","5CG3107Q76, 5CG3107Q72"
CUS18253,G JAMES AUSTRALIA PTY LTD,27/04/2023,INESA311881,27/04/2023,1605847,,263 Edinburgh RoadEDINBURGH SA 5111AUS,FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,27/04/2023,INESA311903,27/04/2023,1605847,27/04/2023,263 Edinburgh RoadEDINBURGH SA 5111AUS,USB3GE-ADPDF,VROVA USB 3.0 to Gigabit Ethernet Adapter - Black (Driverles,2.00,25.00,50.00,5.00,55.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,27/04/2023,INESA311903,27/04/2023,1605847,27/04/2023,263 Edinburgh RoadEDINBURGH SA 5111AUS,EL2DP-01,ALOGIC Elements DisplayPort Cable with 4K Support - Male to,2.00,7.25,14.50,1.45,15.95,
CUS18253,G JAMES AUSTRALIA PTY LTD,28/04/2023,INESA312097,28/04/2023,1606612,18/04/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,789.57","1,789.57",178.96,"1,968.53",5CG3107Q7K
CUS18253,G JAMES AUSTRALIA PTY LTD,28/04/2023,INESA312097,28/04/2023,1606612,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,28/04/2023,INESA312141,28/04/2023,1606568,28/04/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",TBT239AU,"TARGUS 15.6"" INTELLECT TOPLOAD LAPTOP CASE",1.00,31.00,31.00,3.10,34.10,
CUS18253,G JAMES AUSTRALIA PTY LTD,28/04/2023,INESA312141,28/04/2023,1606568,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
